AnimalID,Age,Sex,GenoType,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,CORRECT REWARD COLLECTION _1,CORRECT REWARD COLLECTION _2,CORRECT REWARD COLLECTION _3,CORRECT REWARD COLLECTION _4,CORRECT REWARD COLLECTION _5,CORRECT REWARD COLLECTION _6,CORRECT REWARD COLLECTION _7,CORRECT REWARD COLLECTION _8,CORRECT REWARD COLLECTION _9,CORRECT REWARD COLLECTION _10,CORRECT REWARD COLLECTION _11,CORRECT REWARD COLLECTION _12,CORRECT REWARD COLLECTION _13,CORRECT REWARD COLLECTION _14,CORRECT REWARD COLLECTION _15,CORRECT REWARD COLLECTION _16,CORRECT REWARD COLLECTION _17,CORRECT REWARD COLLECTION _18,CORRECT REWARD COLLECTION _19,CORRECT REWARD COLLECTION _20,CORRECT REWARD COLLECTION _21,CORRECT REWARD COLLECTION _22,CORRECT REWARD COLLECTION _23,CORRECT REWARD COLLECTION _24,CORRECT REWARD COLLECTION _25,CORRECT REWARD COLLECTION _26,CORRECT REWARD COLLECTION _27,CORRECT REWARD COLLECTION _28,CORRECT REWARD COLLECTION _29,CORRECT REWARD COLLECTION _30,CORRECT REWARD COLLECTION _31,CORRECT REWARD COLLECTION _32,CORRECT REWARD COLLECTION _33,CORRECT REWARD COLLECTION _34,CORRECT REWARD COLLECTION _35,CORRECT REWARD COLLECTION _36,CORRECT TOUCH LATENCY _1,CORRECT TOUCH LATENCY _2,CORRECT TOUCH LATENCY _3,CORRECT TOUCH LATENCY _4,CORRECT TOUCH LATENCY _5,CORRECT TOUCH LATENCY _6,CORRECT TOUCH LATENCY _7,CORRECT TOUCH LATENCY _8,CORRECT TOUCH LATENCY _9,CORRECT TOUCH LATENCY _10,CORRECT TOUCH LATENCY _11,CORRECT TOUCH LATENCY _12,CORRECT TOUCH LATENCY _13,CORRECT TOUCH LATENCY _14,CORRECT TOUCH LATENCY _15,CORRECT TOUCH LATENCY _16,CORRECT TOUCH LATENCY _17,CORRECT TOUCH LATENCY _18,CORRECT TOUCH LATENCY _19,CORRECT TOUCH LATENCY _20,CORRECT TOUCH LATENCY _21,CORRECT TOUCH LATENCY _22,CORRECT TOUCH LATENCY _23,CORRECT TOUCH LATENCY _24,CORRECT TOUCH LATENCY _25,CORRECT TOUCH LATENCY _26,CORRECT TOUCH LATENCY _27,CORRECT TOUCH LATENCY _28,CORRECT TOUCH LATENCY _29,CORRECT TOUCH LATENCY _30,CORRECT TOUCH LATENCY _31,CORRECT TOUCH LATENCY _32,CORRECT TOUCH LATENCY _33,CORRECT TOUCH LATENCY _34,CORRECT TOUCH LATENCY _35,CORRECT TOUCH LATENCY _36,END SUMMARY - % CORRECT _1,END SUMMARY - CONDITION _1,END SUMMARY - INCORRECT TOUCHES _1,END SUMMARY - TRIALS COMPLETED _1,INCORRECT TOUCH LATENCY _1,INCORRECT TOUCH LATENCY _2,INCORRECT TOUCH LATENCY _3,INCORRECT TOUCH LATENCY _4,INCORRECT TOUCH LATENCY _5,INCORRECT TOUCH LATENCY _6,INCORRECT TOUCH LATENCY _7,INCORRECT TOUCH LATENCY _8,INCORRECT TOUCH LATENCY _9,INCORRECT TOUCH LATENCY _10,INCORRECT TOUCH LATENCY _11,INCORRECT TOUCH LATENCY _12,INCORRECT TOUCH LATENCY _13,INCORRECT TOUCH LATENCY _14,INCORRECT TOUCH LATENCY _15,INCORRECT TOUCH LATENCY _16,INCORRECT TOUCH LATENCY _17,INCORRECT TOUCH LATENCY _18,INCORRECT TOUCH LATENCY _19,INCORRECT TOUCH LATENCY _20,INCORRECT TOUCH LATENCY _21,INCORRECT TOUCH LATENCY _22,INCORRECT TOUCH LATENCY _23,CORRECT REWARD COLLECTION _37,END SUMMARY - NO CORRECTION TRIALS _1,INCORRECT TOUCH LATENCY _24
lt90x152,3_6       ,m,3xTG-AD,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,1/27/2015 2:48:12 PM,2.278,1.817,2.213,2.399,1.937,1.77,3.197,1.265,1.742,2.307,1.356,1.483,1.255,1.427,6.526,1.448,2.12,1.28,1.401,2.309,1.633,1.515,3.137,1.321,1.343,1.207,2.239,1.207,20.048,1.019,1.258,1.661,7.518,1.262,1.345,1.297,5.23,2.594,2.147,5.372,3.434,6.798,14.737,1.67,4.034,15.4,20.508,13.943,9.292,23.724,9.474,7.539,6.405,16.241,14.315,23.883,13.835,12.504,24.775,6.77,4.601,14.475,8.363,8.112,3.547,5.035,12.602,5.138,74.39,2.363,7.339,18.909,100,2544.776,75,36,2.697,9.227,7.754,5.047,5.73,1.71,3.009,3.007,2.106,7.043,2.588,3.521,2.44,3.211,,,,,,,,,,,,
lt91x153,3_6       ,m,3xTG-AD,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,30,3600,1/22/2015 3:57:50 PM,1.459,1.633,1.224,1.368,1.139,1.269,1.398,1.857,1.253,1.255,1.467,1.137,1.126,1.207,1.155,1.196,1.326,1.121,1.535,8.073,1.105,1.227,1.186,1.199,1.322,1.317,2.212,1.425,1.278,1.537,,,,,,,2.572,3.868,4.109,4.361,3.57,2.449,10.203,3.304,10.212,2.459,2.925,1.501,4.502,3.433,8.638,3.599,8.223,5.125,11.233,6.302,4.507,9.175,7.419,2.839,14.752,2.886,8.997,4.518,4.475,10.644,,,,,,,100,969.959,36,30,1.334,3.141,2.257,1.459,3.904,1.454,1.671,2.362,1.793,6.789,1.529,2.318,3.039,2.644,5.593,7.881,1.898,8.967,,,,,,,,
lt92x154,3_6       ,m,3xTG-AD,3xTG-AD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,1/28/2015 2:46:55 PM,2.518,2.011,2.45,2.314,1.898,1.6,1.754,1.889,3.74,1.521,1.702,1.855,2.009,1.776,2.296,2.507,4.329,2.35,1.608,5.464,1.427,1.734,2.403,1.559,3.215,2.197,2.426,2.109,1.682,2.312,2.483,1.702,1.595,1.769,2.043,1.592,5.174,75.056,4.094,2.202,3.713,23.547,4.872,6.571,6.076,7.95,7.012,29.262,9.506,22.701,1.681,2.649,4.09,7.413,10.847,33.284,7.454,4.376,5.082,1.341,4.688,7.502,3.119,3.859,5.39,2.568,2.227,7.663,1.761,7.573,9.605,4.153,100,2876.398,141,36,2.86,2.57,2.224,2.208,1.555,3.265,2.202,1.711,2.054,1.391,2.872,2.963,1.535,1.543,2.019,2.439,2.447,2.438,2.859,,,,,,,
lt264f326,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 3:12:27 PM,1.124,0.884,1.456,1.005,1.133,1.41,1.561,0.95,0.991,0.843,0.93,1.017,0.922,1.629,1.46,1.8,1.15,1.161,1.405,7.492,0.99,0.924,0.804,0.837,1.897,0.948,1.045,1.803,1.279,0.747,1.427,1.286,1.106,1.19,1.285,1.206,4.681,8.587,2.724,7.723,4.001,16.461,12.391,1.494,5.957,8.639,5.917,14.104,6.239,8.06,4.235,5.767,13.661,22.434,7.524,2.636,20.19,2.114,3.07,167.597,5.618,14.609,4.493,2.225,5.375,42.76,3.469,1.442,8.698,8.781,15.531,19.793,100,1366.833,167,36,2.75,7.373,3.034,3.659,2.417,3.812,1.566,2.554,4.136,4.36,2.962,7.029,6.921,13.497,3.102,12.329,2.934,,,,,,,,,
lt265f327,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 3:12:30 PM,1.357,0.786,0.722,1.338,1.19,1.213,1.604,1.144,1.998,1.464,1.505,1.08,1.061,1.37,0.907,1.16,1.027,1.102,0.894,1.063,0.991,1.118,1.658,3.27,1.34,1.477,1.129,1.331,0.998,0.977,0.866,2.628,1.146,1.453,1.028,1.473,0.833,0.794,0.663,7.246,5.587,2.234,7.699,13.37,8.667,2.354,7.182,4.783,11.6,8.513,10.029,5.997,1.264,5.681,21.928,7.1,0.996,12.783,16.662,2.192,5.831,3.33,16.036,5.923,4.032,9.049,8.642,9.31,7.378,17.869,7.058,17.089,100,1250.669,89,36,2.388,3.682,4.625,7.481,5.652,3.647,2.003,1.32,2.399,3.607,7.365,3.406,5.394,3.748,6.652,4.7,3.15,4.403,2.463,2.605,,,,,,
lt266f328,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,10/4/2015 3:15:07 PM,1.035,0.786,0.775,1.626,0.839,1.382,1.289,1.13,0.737,0.732,0.823,0.963,1.797,0.649,0.887,0.733,1.237,1.584,1.126,0.867,1.589,0.924,0.935,1.686,1.072,0.893,0.895,1.391,0.787,2.255,0.731,0.747,0.951,1.556,0.896,2.236,3.048,2.525,1.711,0.822,1.257,1.106,6.8,1.295,2.485,1.269,1.964,3.873,14.191,0.935,4.355,2.605,0.942,6.917,8.663,2.902,1.273,7.168,66.035,3.861,4.671,1.339,32.611,2.583,2.215,6.064,4.666,1.216,5.636,2.239,1.424,5.098,100,1094.769,93,36,1.832,2.115,0.84,1.025,1.35,1.055,3.171,1.208,2.685,0.872,0.918,2.229,3.51,2.849,1.095,3.175,1.656,4.782,1.346,,,,,,,
lt267f329,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,10/1/2015 3:02:33 PM,1.119,1.286,0.906,0.848,1.149,0.884,1.061,1.494,0.944,1.345,0.948,0.804,1.039,0.889,0.713,0.887,0.728,0.766,1.005,0.768,0.844,0.786,0.903,0.863,1.231,0.83,0.95,1.475,1.167,0.874,1.192,1.308,0.768,1.372,0.812,1.147,5.148,2.86,25.776,0.974,4.348,1.572,2.212,6.58,5.737,16.223,4.063,3.697,8.766,2.325,10.114,1.86,7.292,2.677,10.104,6.031,4.347,2.597,1.03,4.503,15.135,1.402,4.738,9.263,6.458,0.964,0.978,17.499,9.779,11.022,4.507,4.549,100,1295.795,120,36,3.611,12.393,1.327,1.586,4.001,1.06,2.223,1.865,4.18,2.259,1.058,1.696,1.081,1.222,1.409,1.072,2.87,5.877,5.818,1.54,,,,,,
lt268f330,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,10/5/15 3:07:28 PM,0.74,0.938,0.927,0.874,1.011,0.901,0.817,1.303,0.981,0.792,1.007,0.864,1.364,0.961,0.829,1.002,0.909,0.986,0.984,0.795,1.074,1.691,0.758,0.808,0.918,0.872,0.854,1.027,2.044,0.813,0.742,1.86,0.887,0.789,1.546,0.995,1.901,0.815,1.494,1.638,1.51,9.23,1.091,20.293,1.34,1.44,4.978,2.462,1.234,2.419,0.947,1.976,4.776,5.392,1.657,2.099,4.08,1.703,1.886,7.12,2.152,2.881,1.291,1.231,5.045,5.589,2.057,12.304,1.342,1.358,3.044,2.699,100,997.696,51,36,1.584,1.71,0.786,0.739,2.907,1.654,1.223,2.782,1.071,1.769,11.011,,,,,,,,,,,,,,,
lt269f331,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/15 3:46:31 PM,1.058,0.668,1.076,0.874,0.959,0.956,1.128,0.925,0.831,0.848,0.832,1.548,0.935,0.867,0.88,0.776,1.077,0.991,0.758,0.878,0.903,0.819,0.859,0.803,0.953,0.974,4.06,1.02,0.738,0.916,0.758,0.767,0.804,0.709,1.078,2.288,5.123,7.768,6.728,4.117,11.9,2.647,2.905,2.292,2.016,2.28,4.489,5.148,6.17,7.11,4.595,7.906,12.296,10.571,2.424,1.535,2.804,1.458,6.412,1.836,4.122,4.009,3.529,3.636,15.203,102.393,18.687,10.358,9.256,8.999,5.325,70.198,100,1247.919,94,36,2.544,5.728,2.257,1.339,6.402,3.223,5.222,1.17,1.645,10.086,8.751,1.189,3.175,6.619,,,,,,,,,,,,
lt270f332,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/15 3:46:33 PM,0.953,1.213,0.911,1.287,0.839,0.815,0.839,0.996,0.866,0.831,1.386,0.905,1.15,0.977,1.032,0.959,0.963,0.879,1.304,0.731,1.312,0.893,1.159,2.537,0.908,0.944,1.843,0.831,0.953,0.85,1.944,1.34,1.265,1.819,1.512,1.13,3.276,3.49,0.924,8.475,2.235,5.853,2.322,5.147,4.799,3.156,9.014,2.022,3.189,3.685,4.493,2.125,6.539,26.231,7.036,2.297,1.303,13.438,3.814,20.393,6.945,26.92,5.424,2.662,3.094,16.343,3.356,12.975,5.53,2.368,3.552,16.658,100,1106.051,85,36,2.521,1.244,4.593,1.109,5.243,1.037,4.118,1.835,1.001,2.694,6.822,12.483,1.31,5.916,4.872,7.989,1.324,2.763,13.803,,,,,,,
lt271f333,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/27/15 2:38:52 PM,1.663,1.385,1.154,1.126,1.172,1.144,1.117,1.202,1.453,1.076,1.496,3.994,1.151,1.365,1.925,1.168,1.474,1.289,1.17,1.326,0.928,1.247,1.127,1.107,1.048,1.172,1.036,0.921,1.186,1.295,2.276,11.655,1.376,1.118,1.171,1.21,14.478,22.425,2.042,1.821,10.214,7.152,4.062,10.842,14.263,6.598,37.224,3.572,3.949,21.034,4.823,6.35,3.153,9.238,9.422,2.494,13.82,7.538,148.566,4.788,12.531,23.899,9.548,8.864,7.072,2.182,7.106,24.014,3.433,6.968,3.234,7.516,100,2026.029,84,36,12.931,4.682,5.056,3.534,5.897,2.447,4.191,3.795,7.14,39.122,3.246,4.051,4.781,,,,,,,,,,,,,
lt272f334,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 3:55:29 PM,1.372,1,1.137,1.019,0.991,1.861,0.982,0.814,0.749,0.766,1.257,1.592,1.135,1.105,0.837,0.874,0.998,1.14,1.324,1.028,1.019,0.828,1.777,0.877,1.059,0.818,0.805,1.167,1.066,1.981,0.799,0.933,0.896,0.813,0.708,0.898,10.179,2.822,6.635,12.321,7.281,11.35,2.791,2.65,15.504,11.486,5.056,9.022,8.164,7.848,8.393,4.875,18.236,2.569,38.005,6.185,8.944,17.422,18.995,7.121,10.438,6.021,3.785,15.898,8.689,1.219,63.455,3.757,19.01,12.404,85.717,2.343,100,1409.503,136,36,8.09,3.369,8.844,4.376,3.719,5.807,4.427,0.992,1.816,5.528,4.24,12.775,2.575,7.435,2.249,7.706,2.753,21.216,8.108,6.05,5.094,,,,,
lt273f335,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 3:55:31 PM,1.093,1.146,1.066,0.983,1.182,1.02,1.833,1.481,0.978,1.049,1.528,0.934,0.763,1.336,1.16,1.163,1.255,2.804,1.294,0.901,1.098,2.033,1.304,1.142,1.219,0.951,2.069,1.78,1.404,1.65,2.35,3.215,0.781,1.915,1.11,0.987,2.557,12.442,1.675,15.185,7.351,1.941,1.417,10.521,8.492,4.931,6.64,9.351,1.645,38.493,7.341,8.79,6.308,10.977,22.734,0.899,4,7.122,14.564,4.512,4.317,2.258,20.12,4.273,7.09,2.975,5.759,1.874,192.587,1.308,4.904,82.441,100,1560.31,156,36,2.97,2.401,4.5,1.163,2.458,4.552,2.932,2.182,2.241,6.546,2.997,1.469,1.168,3.916,3.065,3.532,3.492,5.432,1.674,,,,,,,
lt274f336,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 3:55:33 PM,0.862,0.792,0.853,0.88,0.752,0.634,0.84,0.662,0.935,0.995,0.773,0.99,0.839,0.764,0.715,0.941,0.866,0.719,1.066,1.958,1.168,1.284,0.906,3.021,1.294,1.161,1.203,1.025,0.779,0.709,0.801,0.835,0.658,1.089,0.745,0.888,10.4,4.986,0.85,10.086,0.799,1.525,1.52,2.155,6.477,8.299,5.155,0.635,3.779,0.687,0.648,4.692,2.099,1.178,24.876,4.785,15.691,7.598,15.857,5.518,4.635,2.152,6.552,0.738,2.179,1.035,4.77,0.905,0.676,3.24,6.541,7.316,100,1119.582,69,36,0.817,3.715,3.169,0.749,0.63,2.496,2.447,3.425,0.773,0.677,3.801,1.67,0.824,2.404,0.749,,,,,,,,,,,
lt275f337,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 3:55:36 PM,0.917,0.781,0.987,0.945,0.926,0.749,0.82,1.193,4.902,0.783,1.147,0.741,1.078,0.853,1.452,0.795,1.077,0.878,0.806,0.906,0.801,1.384,0.846,1.403,1.289,1.223,0.883,1.82,1.173,1.43,1.446,1.055,1.043,1.319,1.247,1.131,1.184,1.295,3.526,3.103,0.979,8.045,2.705,6.806,3.835,7.924,7.015,1.857,3.395,7.298,2.382,1.436,9.4,7.606,1.867,5.166,1.965,5.292,3.792,8.895,2.916,9.603,4.713,16.277,17.294,3.956,2.297,4.648,3.837,23.502,4.163,4.249,100,1065.946,76,36,1.721,1.403,4.559,2.5,3.109,4.319,1.495,1.704,4.421,3.017,5.31,2.537,4.031,2.992,2.813,,,,,,,,,,,
lt276f338,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 4:34:33 PM,1.479,1.277,1.386,1.14,1.662,2.035,1.456,1.199,1.317,1.189,1.308,2.706,1.404,1.1,1.145,1.804,1.171,1.17,1.241,1.622,1.616,2.063,1.15,1.638,1.476,1.365,1.386,1.416,1.017,1.231,1.333,1.705,2.082,1.102,1.396,1.172,6.743,5.429,5.445,1.121,7.571,2.014,2.633,1.725,1.721,6.255,1.375,2.097,2.739,5.718,4.326,4.308,2.475,4.424,35.566,4.724,8.829,1.191,2.884,4.549,4.027,4.718,3.402,23.126,2.778,6.822,4.977,1.162,5.499,4.585,1.097,4.185,100,1327.991,60,36,3.855,2.308,5.932,3.933,2.726,1.316,2.783,2.474,1.346,5.022,1.329,1.564,1.137,6.137,1.653,3.584,2.514,1.768,,,,,,,,
lt277f339,3_6       ,m,5XFAD,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 1 v3,36,3600,9/24/2015 4:34:36 PM,1.546,2.191,1.316,4.014,1.372,1.439,1.237,1.345,1.064,1.26,1.321,1.932,1.959,1.66,1.614,1.646,1.98,2.176,1.041,2.166,1.1,1.77,1.343,1.053,1.739,1.347,4.965,3.054,1.431,1.425,1.3,1.323,1.127,6.479,1.059,1.12,4.481,2.142,3.56,23.159,2.952,4.676,4.845,3.939,7.703,8.512,50.263,22.54,9.397,3.243,1.587,7.037,11.161,60.445,8.428,9.119,1.596,34.067,13.555,5.696,2.38,8.398,50.867,11.152,14.09,31.594,22.802,5.518,29.183,42.441,14.24,8.391,100,1473.351,135,36,1.144,2.066,5.704,3.24,1.748,1.618,2.452,3.382,2.222,2.222,2.152,4.092,5.692,6.379,5.553,2.215,6.872,9.905,14.887,8.847,4.5,4.897,4.796,,,
